engine,symbol,side,entry_time,exit_time,entry,exit,pnl,reason,hit_tp1,hit_tp2,hit_tp3
E8 RSI Regime,Nifty,PE,2026-06-23 10:45:00+05:30,2026-06-23 11:10:00+05:30,25.425,17.3751953125,-8.0498046875,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-06-25 13:25:00+05:30,2026-06-25 13:30:00+05:30,6.6748046875,5.0,-1.6748046875,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-06-25 13:55:00+05:30,2026-06-25 14:00:00+05:30,6.824609375,5.0,-1.8246093749999996,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-06-29 10:00:00+05:30,2026-06-29 10:05:00+05:30,53.95078125,41.95078125,-12.0,SL,False,False,False
E8 RSI Regime,Nifty,PE,2026-06-30 14:55:00+05:30,2026-06-30 15:00:00+05:30,48.2248046875,83.2248046875,35.0,TP3,True,True,True
E8 RSI Regime,Nifty,PE,2026-07-06 14:10:00+05:30,2026-07-06 14:20:00+05:30,7.8248046875,5.0,-2.8248046875000004,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-07-07 14:20:00+05:30,2026-07-07 14:30:00+05:30,37.000390625,31.3751953125,-5.625195312500001,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-07-08 09:20:00+05:30,2026-07-08 10:30:00+05:30,59.074609375,52.849609375,-6.225000000000001,Engine SELL,True,True,False
E8 RSI Regime,Nifty,PE,2026-07-09 14:40:00+05:30,2026-07-09 14:55:00+05:30,13.875,6.675000000000001,-7.199999999999999,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-07-14 13:30:00+05:30,2026-07-14 15:00:00+05:30,49.625390625,54.4,4.774609374999997,Engine SELL,True,True,False
E8 RSI Regime,Nifty,PE,2026-07-15 14:45:00+05:30,2026-07-15 15:20:00+05:30,62.475,59.5744140625,-2.9005859375000043,Engine SELL,True,False,False
E8 RSI Regime,Nifty,PE,2026-07-16 14:20:00+05:30,2026-07-16 14:55:00+05:30,64.0755859375,52.075585937499994,-12.0,SL,False,False,False
E8 RSI Regime,Nifty,PE,2026-07-17 13:50:00+05:30,2026-07-17 13:55:00+05:30,9.75,5.0,-4.75,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-07-20 11:10:00+05:30,2026-07-20 12:45:00+05:30,34.0998046875,69.0998046875,35.0,TP3,True,True,True
E8 RSI Regime,Nifty,PE,2026-07-22 09:30:00+05:30,2026-07-22 10:05:00+05:30,74.4748046875,62.4748046875,-12.0,SL,False,False,False
E8 RSI Regime,Nifty,PE,2026-07-22 11:10:00+05:30,2026-07-22 11:15:00+05:30,76.7501953125,70.9751953125,-5.7749999999999915,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-07-22 13:45:00+05:30,2026-07-22 14:35:00+05:30,88.15,85.775,-2.375,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-07-23 14:35:00+05:30,2026-07-23 15:05:00+05:30,62.249609375,50.249609375,-12.0,SL,True,True,False
E8 RSI Regime,Nifty,PE,2026-07-24 09:25:00+05:30,2026-07-24 09:50:00+05:30,63.77421875,98.77421875,35.0,TP3,True,True,True
E8 RSI Regime,Nifty,PE,2026-07-28 14:45:00+05:30,2026-07-28 15:15:00+05:30,57.199609375,45.199609375,-12.0,SL,True,False,False
E8 RSI Regime,Nifty,PE,2026-07-31 14:30:00+05:30,2026-07-31 15:00:00+05:30,18.2501953125,12.800390625,-5.4498046875,Engine SELL,True,False,False
E8 RSI Regime,Nifty,PE,2026-08-06 13:45:00+05:30,2026-08-06 13:55:00+05:30,38.0748046875,26.0748046875,-12.0,SL,False,False,False
E8 RSI Regime,Nifty,PE,2026-08-07 10:00:00+05:30,2026-08-07 11:25:00+05:30,27.97421875,39.79921875,11.825000000000003,Engine SELL,True,True,False
E8 RSI Regime,Nifty,PE,2026-08-07 13:30:00+05:30,2026-08-07 13:45:00+05:30,54.4994140625,42.4994140625,-12.0,SL,False,False,False
E8 RSI Regime,Nifty,PE,2026-08-11 09:25:00+05:30,2026-08-11 12:40:00+05:30,48.3748046875,60.625390625,12.250585937499999,Engine SELL,True,True,False
E8 RSI Regime,Nifty,PE,2026-08-12 09:55:00+05:30,2026-08-12 10:30:00+05:30,53.7755859375,41.7755859375,-12.0,SL,True,False,False
E8 RSI Regime,Nifty,PE,2026-08-13 10:25:00+05:30,2026-08-13 10:30:00+05:30,49.6001953125,48.0,-1.6001953124999986,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-08-13 11:10:00+05:30,2026-08-13 11:15:00+05:30,48.3,45.3501953125,-2.9498046874999986,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-08-13 14:30:00+05:30,2026-08-13 14:35:00+05:30,21.2755859375,18.9751953125,-2.300390625000002,Engine SELL,False,False,False
E8 RSI Regime,Nifty,PE,2026-08-14 10:55:00+05:30,2026-08-14 11:40:00+05:30,42.25,33.15,-9.100000000000001,Engine SELL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-06-01 10:30:00+05:30,2026-06-01 10:35:00+05:30,89.25,77.25,-12.0,SL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-06-02 10:50:00+05:30,2026-06-02 11:20:00+05:30,27.525,15.524999999999999,-12.0,SL,True,False,False
E9 MACD Histogram,Nifty,PE,2026-06-03 11:05:00+05:30,2026-06-03 11:15:00+05:30,88.62578125,76.62578125,-12.0,SL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-06-08 10:40:00+05:30,2026-06-08 14:45:00+05:30,6.9001953125,7.9505859375,1.0503906249999995,Engine SELL,True,False,False
E9 MACD Histogram,Nifty,PE,2026-06-19 10:30:00+05:30,2026-06-19 11:15:00+05:30,47.7255859375,46.4,-1.3255859375000014,Engine SELL,True,False,False
E9 MACD Histogram,Nifty,PE,2026-06-23 13:30:00+05:30,2026-06-23 13:40:00+05:30,135.40078125,123.40078125,-12.0,SL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-06-30 10:55:00+05:30,2026-06-30 11:10:00+05:30,68.7744140625,56.7744140625,-12.0,SL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-07-03 14:50:00+05:30,2026-07-03 15:00:00+05:30,50.7,44.3755859375,-6.324414062500004,Engine SELL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-07-08 13:45:00+05:30,2026-07-08 13:50:00+05:30,114.025,149.025,35.0,TP3,True,True,True
E9 MACD Histogram,Nifty,PE,2026-07-14 13:35:00+05:30,2026-07-14 13:55:00+05:30,63.2498046875,51.2498046875,-12.0,SL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-07-14 14:45:00+05:30,2026-07-14 15:00:00+05:30,70.074609375,58.074609374999994,-12.0,SL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-07-22 09:35:00+05:30,2026-07-22 10:05:00+05:30,74.4244140625,62.424414062500006,-12.0,SL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-07-22 14:10:00+05:30,2026-07-22 14:15:00+05:30,91.525,85.8994140625,-5.625585937500006,Engine SELL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-07-23 14:50:00+05:30,2026-07-23 15:00:00+05:30,75.5251953125,63.5251953125,-12.0,SL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-07-24 09:35:00+05:30,2026-07-24 10:40:00+05:30,80.525,92.8494140625,12.324414062499997,Engine SELL,True,True,False
E9 MACD Histogram,Nifty,PE,2026-07-28 14:30:00+05:30,2026-07-28 14:35:00+05:30,58.0744140625,50.874609375,-7.199804687499999,Engine SELL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-08-04 13:40:00+05:30,2026-08-04 13:45:00+05:30,105.05,99.07578125,-5.9742187499999915,Engine SELL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-08-07 10:10:00+05:30,2026-08-07 11:20:00+05:30,34.6,43.875,9.274999999999999,Engine SELL,True,True,False
E9 MACD Histogram,Nifty,PE,2026-08-11 09:40:00+05:30,2026-08-11 10:00:00+05:30,52.0,47.749609375,-4.250390625000001,Engine SELL,True,False,False
E9 MACD Histogram,Nifty,PE,2026-08-11 11:00:00+05:30,2026-08-11 11:45:00+05:30,63.225,61.1748046875,-2.0501953125000014,Engine SELL,False,False,False
E9 MACD Histogram,Nifty,PE,2026-08-12 09:55:00+05:30,2026-08-12 10:30:00+05:30,53.7755859375,41.7755859375,-12.0,SL,True,False,False
E9 MACD Histogram,Nifty,PE,2026-08-14 10:55:00+05:30,2026-08-14 11:15:00+05:30,42.25,33.8248046875,-8.425195312500001,Engine SELL,False,False,False
E10 Supertrend,Nifty,PE,2026-06-08 14:25:00+05:30,2026-06-08 14:40:00+05:30,21.425585937500003,9.425585937500003,-12.0,SL,False,False,False
E10 Supertrend,Nifty,PE,2026-06-18 14:45:00+05:30,2026-06-18 14:55:00+05:30,29.35,17.35,-12.0,SL,False,False,False
E10 Supertrend,Nifty,PE,2026-06-25 14:10:00+05:30,2026-06-25 14:40:00+05:30,26.7994140625,61.7994140625,35.0,TP3,True,True,True
E10 Supertrend,Nifty,PE,2026-07-22 09:25:00+05:30,2026-07-22 10:25:00+05:30,62.299609375,97.299609375,35.0,TP3,True,True,True
E10 Supertrend,Nifty,PE,2026-07-23 14:45:00+05:30,2026-07-23 14:55:00+05:30,78.6751953125,66.6751953125,-12.0,SL,False,False,False
E10 Supertrend,Nifty,PE,2026-07-24 09:35:00+05:30,2026-07-24 11:20:00+05:30,80.525,77.0,-3.5250000000000057,Engine SELL,True,True,False
E10 Supertrend,Nifty,PE,2026-07-30 14:20:00+05:30,2026-07-30 14:35:00+05:30,42.02578125,30.02578125,-12.0,SL,True,False,False
E10 Supertrend,Nifty,PE,2026-07-31 14:35:00+05:30,2026-07-31 15:05:00+05:30,18.9498046875,6.949804687499999,-12.0,SL,True,False,False
E10 Supertrend,Nifty,PE,2026-08-07 10:25:00+05:30,2026-08-07 11:25:00+05:30,50.5494140625,38.5494140625,-12.0,SL,False,False,False
E10 Supertrend,Nifty,PE,2026-08-11 09:45:00+05:30,2026-08-11 12:45:00+05:30,55.3998046875,56.8748046875,1.4750000000000014,Engine SELL,True,False,False
E10 Supertrend,Nifty,PE,2026-08-12 09:55:00+05:30,2026-08-12 10:30:00+05:30,53.7755859375,41.7755859375,-12.0,SL,True,False,False
E11 Engulf + Volume,Nifty,PE,2026-05-26 13:50:00+05:30,2026-05-26 14:55:00+05:30,63.2255859375,79.55,16.324414062499997,Engine SELL,True,True,False
E11 Engulf + Volume,Nifty,PE,2026-05-27 09:25:00+05:30,2026-05-27 10:00:00+05:30,51.2498046875,46.8248046875,-4.425000000000004,Engine SELL,True,True,False
E11 Engulf + Volume,Nifty,PE,2026-05-27 13:40:00+05:30,2026-05-27 13:55:00+05:30,49.4494140625,37.4494140625,-12.0,SL,False,False,False
E11 Engulf + Volume,Nifty,PE,2026-05-27 14:25:00+05:30,2026-05-27 15:05:00+05:30,48.7,42.875,-5.825000000000003,Engine SELL,True,False,False
E11 Engulf + Volume,Nifty,PE,2026-06-01 14:00:00+05:30,2026-06-01 14:15:00+05:30,126.325,134.9501953125,8.625195312499997,Engine SELL,True,True,False
E11 Engulf + Volume,Nifty,PE,2026-06-02 10:30:00+05:30,2026-06-02 10:35:00+05:30,7.6748046875,5.0,-2.6748046875,Engine SELL,True,False,False
E11 Engulf + Volume,Nifty,PE,2026-06-03 09:50:00+05:30,2026-06-03 09:55:00+05:30,66.600390625,54.600390625,-12.0,SL,True,False,False
E11 Engulf + Volume,Nifty,PE,2026-06-05 13:20:00+05:30,2026-06-05 13:35:00+05:30,97.8248046875,101.0505859375,3.225781249999997,Engine SELL,True,True,False
E11 Engulf + Volume,Nifty,PE,2026-06-08 09:45:00+05:30,2026-06-08 09:50:00+05:30,37.125390625,25.125390625,-12.0,SL,False,False,False
E11 Engulf + Volume,Nifty,PE,2026-06-08 14:05:00+05:30,2026-06-08 14:15:00+05:30,15.0255859375,11.900390625,-3.1251953125000007,Engine SELL,True,False,False
E11 Engulf + Volume,Nifty,PE,2026-06-09 10:45:00+05:30,2026-06-09 10:50:00+05:30,88.425,76.425,-12.0,SL,False,False,False
E11 Engulf + Volume,Nifty,PE,2026-06-15 13:15:00+05:30,2026-06-15 13:55:00+05:30,55.8751953125,51.1244140625,-4.750781249999996,Engine SELL,True,False,False
E11 Engulf + Volume,Nifty,PE,2026-06-18 14:45:00+05:30,2026-06-18 14:50:00+05:30,29.35,21.249804687500003,-8.100195312499999,Engine SELL,False,False,False
E11 Engulf + Volume,Nifty,PE,2026-06-22 14:05:00+05:30,2026-06-22 14:15:00+05:30,32.8751953125,30.75,-2.125195312499997,Engine SELL,False,False,False
E11 Engulf + Volume,Nifty,PE,2026-06-29 13:40:00+05:30,2026-06-29 13:50:00+05:30,103.85078125,99.275390625,-4.575390624999997,Engine SELL,False,False,False
E11 Engulf + Volume,Nifty,PE,2026-06-30 10:05:00+05:30,2026-06-30 10:25:00+05:30,72.5,60.5,-12.0,SL,False,False,False
E11 Engulf + Volume,Nifty,PE,2026-07-03 14:50:00+05:30,2026-07-03 15:00:00+05:30,50.7,44.3755859375,-6.324414062500004,Engine SELL,False,False,False
E11 Engulf + Volume,Nifty,PE,2026-07-08 14:35:00+05:30,2026-07-08 15:00:00+05:30,243.2994140625,231.2994140625,-12.0,SL,True,True,False
E11 Engulf + Volume,Nifty,PE,2026-07-14 13:30:00+05:30,2026-07-14 14:30:00+05:30,49.625390625,56.774609375,7.149218749999996,Engine SELL,True,True,False
E11 Engulf + Volume,Nifty,PE,2026-07-16 14:20:00+05:30,2026-07-16 14:30:00+05:30,64.0755859375,61.5001953125,-2.575390624999997,Engine SELL,False,False,False
E11 Engulf + Volume,Nifty,PE,2026-07-20 09:25:00+05:30,2026-07-20 09:50:00+05:30,48.7,54.7244140625,6.0244140625,Engine SELL,True,False,False
E11 Engulf + Volume,Nifty,PE,2026-07-22 09:25:00+05:30,2026-07-22 10:25:00+05:30,62.299609375,97.299609375,35.0,TP3,True,True,True
E11 Engulf + Volume,Nifty,PE,2026-07-23 14:35:00+05:30,2026-07-23 15:05:00+05:30,62.249609375,50.249609375,-12.0,SL,True,True,False
E11 Engulf + Volume,Nifty,PE,2026-07-28 14:30:00+05:30,2026-07-28 14:35:00+05:30,58.0744140625,50.874609375,-7.199804687499999,Engine SELL,False,False,False
E11 Engulf + Volume,Nifty,PE,2026-07-30 14:20:00+05:30,2026-07-30 14:30:00+05:30,42.02578125,40.5255859375,-1.5001953125000043,Engine SELL,True,False,False
E11 Engulf + Volume,Nifty,PE,2026-08-04 13:25:00+05:30,2026-08-04 14:05:00+05:30,96.80078125,106.10078125,9.299999999999997,Engine SELL,True,True,False
E11 Engulf + Volume,Nifty,PE,2026-08-05 13:20:00+05:30,2026-08-05 13:45:00+05:30,87.249609375,85.6998046875,-1.5498046875,Engine SELL,True,False,False
E11 Engulf + Volume,Nifty,PE,2026-08-07 13:30:00+05:30,2026-08-07 13:45:00+05:30,54.4994140625,42.4994140625,-12.0,SL,False,False,False
E11 Engulf + Volume,Nifty,PE,2026-08-12 09:45:00+05:30,2026-08-12 10:30:00+05:30,42.1498046875,44.375,2.2251953124999986,Engine SELL,True,True,False
E11 Engulf + Volume,Nifty,PE,2026-08-12 10:55:00+05:30,2026-08-12 11:15:00+05:30,81.7998046875,86.675390625,4.875585937500006,Engine SELL,True,False,False
E11 Engulf + Volume,Nifty,PE,2026-08-14 10:55:00+05:30,2026-08-14 11:45:00+05:30,42.25,30.25,-12.0,SL,False,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-05-29 13:30:00+05:30,2026-05-29 14:30:00+05:30,127.625390625,115.625390625,-12.0,SL,True,True,False
E12 Rejection Wick Sweep,Nifty,PE,2026-06-02 11:05:00+05:30,2026-06-02 11:15:00+05:30,31.424609375,22.9244140625,-8.5001953125,Engine SELL,False,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-06-03 10:20:00+05:30,2026-06-03 10:50:00+05:30,56.97578125,65.32578125,8.350000000000009,Engine SELL,True,True,False
E12 Rejection Wick Sweep,Nifty,PE,2026-06-04 09:35:00+05:30,2026-06-04 09:40:00+05:30,51.6255859375,39.6255859375,-12.0,SL,True,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-06-11 09:50:00+05:30,2026-06-11 10:15:00+05:30,19.95,7.949999999999999,-12.0,SL,True,True,False
E12 Rejection Wick Sweep,Nifty,PE,2026-06-18 10:45:00+05:30,2026-06-18 11:20:00+05:30,41.075390625,52.3251953125,11.249804687500003,Engine SELL,True,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-06-22 14:10:00+05:30,2026-06-22 14:25:00+05:30,33.0005859375,21.0005859375,-12.0,SL,False,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-06-23 13:20:00+05:30,2026-06-23 14:50:00+05:30,109.425390625,107.37578125,-2.049609375000003,Engine SELL,True,True,False
E12 Rejection Wick Sweep,Nifty,PE,2026-06-25 14:30:00+05:30,2026-06-25 15:00:00+05:30,42.5998046875,77.5998046875,35.0,TP3,True,True,True
E12 Rejection Wick Sweep,Nifty,PE,2026-06-29 09:20:00+05:30,2026-06-29 09:30:00+05:30,41.85,76.85,34.99999999999999,TP3,True,True,True
E12 Rejection Wick Sweep,Nifty,PE,2026-06-29 13:45:00+05:30,2026-06-29 13:50:00+05:30,104.550390625,99.275390625,-5.275000000000006,Engine SELL,False,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-06-30 10:25:00+05:30,2026-06-30 10:30:00+05:30,63.275,59.32421875,-3.9507812499999986,Engine SELL,False,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-06-30 14:25:00+05:30,2026-06-30 15:00:00+05:30,29.575000000000003,64.575,35.0,TP3,True,True,True
E12 Rejection Wick Sweep,Nifty,PE,2026-07-03 13:40:00+05:30,2026-07-03 13:45:00+05:30,39.47578125,37.175390625,-2.3003906249999986,Engine SELL,False,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-07-03 14:35:00+05:30,2026-07-03 14:45:00+05:30,42.57578125,42.250390625,-0.32539062499999716,Engine SELL,True,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-07-07 13:45:00+05:30,2026-07-07 14:00:00+05:30,44.425390625,35.075,-9.350390624999996,Engine SELL,False,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-07-08 10:10:00+05:30,2026-07-08 10:30:00+05:30,61.475,49.475,-12.0,SL,True,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-07-22 13:55:00+05:30,2026-07-22 15:05:00+05:30,90.3998046875,78.3998046875,-12.0,SL,False,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-07-23 14:10:00+05:30,2026-07-23 14:30:00+05:30,63.4751953125,51.4751953125,-12.0,SL,False,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-08-04 10:50:00+05:30,2026-08-04 11:35:00+05:30,46.15,50.175,4.024999999999999,Engine SELL,True,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-08-05 14:05:00+05:30,2026-08-05 15:05:00+05:30,87.175,75.175,-12.0,SL,True,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-08-07 10:20:00+05:30,2026-08-07 13:00:00+05:30,46.8498046875,51.099609375,4.249804687500003,Engine SELL,True,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-08-12 10:25:00+05:30,2026-08-12 10:30:00+05:30,55.9,43.9,-12.0,SL,False,False,False
E12 Rejection Wick Sweep,Nifty,PE,2026-08-13 10:55:00+05:30,2026-08-13 11:40:00+05:30,39.150390625,27.150390625,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-05-26 14:35:00+05:30,2026-05-26 15:05:00+05:30,84.300390625,72.300390625,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-05-27 09:55:00+05:30,2026-05-27 10:00:00+05:30,64.5001953125,52.5001953125,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-05-27 14:10:00+05:30,2026-05-27 14:20:00+05:30,46.3248046875,34.3248046875,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-05-29 14:15:00+05:30,2026-05-29 14:25:00+05:30,144.25,132.25,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-06-01 13:45:00+05:30,2026-06-01 14:20:00+05:30,117.3501953125,152.3501953125,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Nifty,PE,2026-06-02 10:05:00+05:30,2026-06-02 10:20:00+05:30,32.2998046875,20.2998046875,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-06-05 13:40:00+05:30,2026-06-05 13:55:00+05:30,110.075390625,98.075390625,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-06-08 09:45:00+05:30,2026-06-08 09:50:00+05:30,37.125390625,25.125390625,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-06-10 13:40:00+05:30,2026-06-10 14:00:00+05:30,15.825390625,15.124804687500001,-0.7005859374999996,Engine SELL,True,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-06-15 13:50:00+05:30,2026-06-15 14:00:00+05:30,61.0498046875,49.0498046875,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-06-18 14:15:00+05:30,2026-06-18 14:35:00+05:30,28.2001953125,16.2001953125,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-06-19 09:25:00+05:30,2026-06-19 09:40:00+05:30,52.1755859375,40.1755859375,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-06-19 10:20:00+05:30,2026-06-19 10:40:00+05:30,37.0001953125,42.5505859375,5.550390625000006,Engine SELL,True,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-06-22 14:05:00+05:30,2026-06-22 14:30:00+05:30,32.8751953125,20.875195312499997,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-06-25 14:10:00+05:30,2026-06-25 14:40:00+05:30,26.7994140625,61.7994140625,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Nifty,PE,2026-06-29 09:25:00+05:30,2026-06-29 09:40:00+05:30,49.325,37.325,-12.0,SL,True,True,False
E13 Inside Bar Breakout,Nifty,PE,2026-06-30 09:30:00+05:30,2026-06-30 09:55:00+05:30,73.99921875,69.05,-4.94921875,Engine SELL,True,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-07-03 13:25:00+05:30,2026-07-06 09:15:00+05:30,31.0751953125,66.0751953125,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Nifty,PE,2026-07-08 13:30:00+05:30,2026-07-08 13:45:00+05:30,70.17421875,105.17421875,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Nifty,PE,2026-07-08 14:25:00+05:30,2026-07-08 14:30:00+05:30,235.8494140625,223.8494140625,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-07-14 14:45:00+05:30,2026-07-14 14:55:00+05:30,70.074609375,64.399609375,-5.674999999999997,Engine SELL,False,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-07-21 10:00:00+05:30,2026-07-21 11:30:00+05:30,56.5005859375,71.725390625,15.224804687500004,Engine SELL,True,True,False
E13 Inside Bar Breakout,Nifty,PE,2026-07-22 09:25:00+05:30,2026-07-22 10:25:00+05:30,62.299609375,97.299609375,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Nifty,PE,2026-08-05 13:40:00+05:30,2026-08-05 13:45:00+05:30,98.0744140625,86.0744140625,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-08-07 10:10:00+05:30,2026-08-07 13:20:00+05:30,34.6,46.4244140625,11.824414062499997,Engine SELL,True,True,False
E13 Inside Bar Breakout,Nifty,PE,2026-08-11 09:25:00+05:30,2026-08-11 09:55:00+05:30,48.3748046875,47.7501953125,-0.6246093750000057,Engine SELL,True,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-08-11 11:00:00+05:30,2026-08-11 12:10:00+05:30,63.225,64.7998046875,1.5748046874999986,Engine SELL,True,False,False
E13 Inside Bar Breakout,Nifty,PE,2026-08-12 09:45:00+05:30,2026-08-12 10:55:00+05:30,42.1498046875,77.1498046875,34.99999999999999,TP3,True,True,True
E13 Inside Bar Breakout,Nifty,PE,2026-08-13 14:30:00+05:30,2026-08-13 15:20:00+05:30,21.2755859375,23.6505859375,2.375,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-05-26 13:20:00+05:30,2026-05-26 13:25:00+05:30,50.8755859375,45.025390625,-5.850195312499999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-05-26 13:50:00+05:30,2026-05-26 13:55:00+05:30,63.2255859375,69.27578125,6.050195312499994,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-05-26 14:25:00+05:30,2026-05-26 14:30:00+05:30,75.6755859375,74.72578125,-0.9498046875000057,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-05-27 09:25:00+05:30,2026-05-27 09:30:00+05:30,51.2498046875,62.1251953125,10.875390624999994,Engine SELL,True,True,False
E14 Round Premium Levels,Nifty,PE,2026-05-27 09:55:00+05:30,2026-05-27 10:00:00+05:30,64.5001953125,52.5001953125,-12.0,SL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-05-27 13:15:00+05:30,2026-05-27 13:20:00+05:30,51.774609375,46.1998046875,-5.574804687499999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-05-27 14:05:00+05:30,2026-05-27 14:15:00+05:30,37.175,42.2998046875,5.124804687500003,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-05-29 10:45:00+05:30,2026-05-29 10:50:00+05:30,70.85078125,77.1001953125,6.2494140625000085,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-05-29 13:45:00+05:30,2026-05-29 13:55:00+05:30,136.5005859375,134.4251953125,-2.0753906250000114,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-05-29 14:50:00+05:30,2026-05-29 14:55:00+05:30,123.3005859375,124.7755859375,1.4749999999999943,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-01 09:20:00+05:30,2026-06-01 09:25:00+05:30,56.8998046875,59.725390625,2.8255859375000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-01 09:55:00+05:30,2026-06-01 10:05:00+05:30,74.399609375,70.0751953125,-4.324414062499997,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-01 10:30:00+05:30,2026-06-01 10:35:00+05:30,89.25,77.25,-12.0,SL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-01 13:20:00+05:30,2026-06-01 13:25:00+05:30,114.65,107.25,-7.400000000000006,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-01 13:50:00+05:30,2026-06-01 13:55:00+05:30,121.775390625,119.949609375,-1.8257812500000057,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-01 14:20:00+05:30,2026-06-01 14:25:00+05:30,150.824609375,149.7,-1.1246093750000057,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-02 09:20:00+05:30,2026-06-02 09:25:00+05:30,40.35,41.52421875,1.1742187500000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-02 10:05:00+05:30,2026-06-02 10:10:00+05:30,32.2998046875,39.225,6.925195312500001,Engine SELL,False,False,False
